business_id,class1,class2,class3,class4,class5,class6,class7,class8,class9
22ibt,0,0,1,1,0,1,1,0,1
22oiz,0,0,1,1,0,1,1,0,1
22tj0,0,1,1,1,0,1,1,0,1
22z8w,0,1,1,1,0,1,1,0,0
2350j,0,0,1,1,0,1,1,0,1
2352y,0,1,1,1,1,1,1,0,0
23dbq,0,0,1,1,0,1,1,0,1
23dpa,0,0,1,1,0,1,1,0,1
23ual,0,0,1,1,1,1,1,1,0
23z2e,0,0,1,0,0,1,1,0,1
242te,0,0,1,1,1,1,1,0,1
249oh,0,0,0,1,0,1,1,0,1
24g3m,0,0,1,1,0,1,1,0,1
24q28,0,0,1,0,0,1,1,0,1
24scj,0,0,1,1,0,1,1,0,1
24x3f,0,0,1,0,0,1,1,0,0
253fx,0,0,1,1,1,1,1,1,0
258tz,0,0,1,1,0,1,1,0,1
25dvk,0,0,1,1,1,1,1,0,1
25f99,0,0,1,1,1,1,1,1,0
25gby,0,0,1,1,0,1,1,0,0
25nyb,0,1,1,1,0,1,1,0,0
25to6,0,1,1,1,0,1,0,0,1
25uou,0,0,0,1,0,1,1,0,1
25vxy,0,0,0,1,0,1,1,0,1
25yf1,0,1,1,1,1,1,1,0,1
26165,0,0,0,1,0,1,1,0,1
263ky,0,0,1,0,0,1,1,0,1
2653a,0,1,1,1,1,1,1,1,0
26ren,0,0,1,1,0,1,1,0,1
26spn,0,0,0,1,1,1,1,0,0
26yii,0,0,0,1,0,1,1,0,1
26ysm,0,1,1,1,0,1,1,0,1
26zdr,0,0,1,1,0,1,1,0,1
27002,0,0,1,0,0,1,1,0,1
271r3,0,0,1,1,0,1,1,0,1
273hy,0,0,1,1,0,1,1,0,1
279pd,0,1,1,0,0,1,1,0,0
27hty,0,0,1,0,0,1,1,0,0
27lj4,0,0,1,0,0,1,1,0,1
27rwo,0,0,1,1,0,1,1,0,1
27trb,0,0,1,1,1,1,1,0,0
27v5m,0,0,1,0,0,1,1,0,1
282os,0,1,1,1,0,1,1,0,0
29bln,0,0,1,1,0,1,1,0,1
29fdd,0,1,1,0,1,1,1,1,0
29fu7,0,0,0,1,0,1,1,0,1
29lbo,0,0,1,1,0,1,1,0,1
29lbs,0,0,1,1,0,1,1,0,1
29pjd,0,0,1,1,0,1,1,0,0
29vk2,0,0,1,1,1,1,1,0,0
29wh3,0,0,0,1,0,1,1,0,1
2a06s,0,1,1,1,0,1,1,0,0
2a7ng,0,1,1,1,1,1,1,1,0
2acak,0,1,1,0,1,1,1,0,0
2acuw,0,0,1,1,0,1,1,0,1
2aczx,0,0,0,1,0,1,1,0,1
2afxe,0,0,0,1,0,1,1,0,1
2axb1,0,0,0,1,0,0,1,0,1
2axyo,0,0,1,1,1,1,1,0,1
2b12o,0,1,1,0,1,1,1,1,0
2b5z7,0,0,1,1,0,1,1,0,1
2bc5v,0,0,1,1,0,1,1,0,1
2bib3,0,0,1,1,1,1,1,1,0
2bk9j,0,1,1,1,1,1,1,0,0
2bmxs,0,0,1,1,0,1,1,0,1
2bsuh,0,0,1,1,0,1,1,0,1
2bu0l,0,0,1,1,0,1,1,0,1
2bul4,0,1,1,1,0,1,1,0,0
2bxje,0,0,1,1,0,1,1,0,1
2c88y,1,0,0,0,0,0,0,0,1
2cdtu,0,1,1,1,0,1,1,0,0
2cij2,0,0,1,1,1,1,1,0,1
2crs5,0,0,1,1,1,1,1,0,1
2ctxo,0,0,1,1,0,1,1,0,0
2cu1k,0,0,1,1,0,1,1,0,1
2cyqd,0,0,1,1,0,1,1,0,0
2dce8,0,0,1,1,0,1,1,0,1
2ddub,0,1,1,1,1,1,1,1,0
2dh1w,0,1,1,0,1,1,1,1,0
2dpse,0,0,1,1,0,1,1,0,1
2dxy7,0,0,1,1,1,1,1,1,0
2e0ln,0,0,1,1,0,1,1,0,1
2e84u,0,0,1,1,0,1,1,0,1
2ehyg,0,0,0,1,0,1,0,0,1
2ezcs,0,0,1,1,0,1,1,1,0
2f2ty,0,0,1,1,0,1,1,0,0
2f6zq,0,0,0,1,0,1,1,0,1
2fcma,0,0,1,1,0,1,1,0,0
2fkxy,0,0,1,1,1,1,1,0,1
2fmea,0,0,0,1,0,0,0,0,1
2fqx7,0,0,1,1,0,1,1,0,1
2frag,0,0,1,1,0,1,1,0,1
2ft9g,0,0,1,1,0,1,1,0,1
2fthl,0,0,0,1,1,1,1,0,0
2g18k,0,0,1,1,0,1,1,0,1
2g2yf,0,0,1,0,0,1,1,0,0
2g4bm,1,0,0,1,0,0,1,0,1
2gcw8,0,1,1,1,1,1,1,0,1
2ggft,0,0,1,1,0,1,1,0,0
2glba,0,1,1,1,0,1,1,0,0
2grk0,0,1,1,1,0,1,1,0,1
2h44q,0,0,0,0,0,0,0,0,1
2h731,0,1,1,1,0,1,1,0,0
2hc70,0,0,1,1,0,1,1,0,1
2hdsd,0,0,1,0,1,1,1,0,1
2hk1v,0,0,1,1,0,1,1,0,1
2hq3j,0,0,0,1,1,1,1,0,1
2hth7,0,0,0,1,0,1,1,0,1
2hx1g,0,0,0,1,0,1,1,0,0
2i2gf,0,0,1,0,0,1,1,1,0
2i3j3,0,0,1,1,0,1,1,0,1
2i5yw,0,0,1,1,0,1,1,0,1
2idw2,0,0,1,1,0,1,1,0,1
2if6u,0,0,1,0,0,1,1,0,1
2ikxe,0,1,1,0,0,1,1,0,0
2in4v,0,0,1,1,0,1,1,0,1
2iqc4,0,0,0,1,0,1,1,0,1
2iqnk,0,0,1,1,0,1,1,0,1
2iqvb,0,0,1,1,0,1,1,0,1
2is66,0,0,0,1,0,1,1,0,1
2iwih,0,0,1,1,0,1,1,0,1
2iwjf,0,0,1,1,0,1,1,0,1
2j4ff,0,0,1,0,1,1,1,0,1
2j5p0,0,1,1,1,0,1,1,0,0
2j9qa,0,0,1,1,0,0,1,0,1
2jgav,0,0,1,1,0,1,1,0,1
2jk4n,0,0,1,1,0,1,1,0,1
2jm5n,0,0,0,1,0,1,0,0,1
2jspw,0,0,1,1,0,1,1,0,1
2juja,0,0,1,1,0,1,1,0,0
2jw3q,0,0,1,1,0,1,1,0,1
2jxew,0,0,1,1,0,1,1,0,1
2k8rb,0,0,1,1,0,1,1,0,1
2km2h,0,0,0,1,0,1,1,0,0
2kqse,0,0,0,1,0,0,1,0,1
2kswt,0,0,1,1,0,1,1,0,0
2kvvx,0,0,0,1,0,1,1,0,1
2kwq7,0,0,1,0,0,1,1,0,1
2l2fz,0,0,1,1,0,1,1,0,1
2lho0,0,0,0,1,0,1,1,0,1
2llnt,0,1,1,1,0,1,1,0,1
2ltfz,0,0,1,1,0,1,1,0,1
2lym1,1,0,0,0,0,0,0,0,1
2m196,0,1,1,1,0,1,1,0,1
2m231,0,0,1,1,0,1,1,0,1
2mjkr,0,0,0,1,0,0,0,0,1
2mlt3,0,0,1,1,0,1,1,0,1
2mm8y,0,0,1,1,0,1,1,0,1
2n4fu,0,0,0,0,1,1,1,0,1
2n9gy,0,0,1,1,0,1,1,0,0
2nrrq,0,0,0,1,0,1,1,0,1
2nt7j,0,0,0,1,0,1,1,0,1
2oacw,1,0,0,0,0,0,0,0,1
2okij,0,0,0,1,0,1,0,0,1
2ox8u,0,0,1,1,0,1,1,0,1
2ozhc,0,0,1,1,0,1,1,0,0
2p0il,0,0,1,1,1,1,1,0,0
2p4vg,0,0,1,1,1,1,1,1,0
2p6vt,0,0,1,1,0,1,1,0,1
2p8ss,0,0,1,1,1,1,1,0,1
2pb9l,0,0,0,1,0,1,1,0,0
2pjl8,0,0,1,0,0,1,1,0,0
2pnu5,0,0,1,1,0,1,1,0,1
2prpb,0,0,0,1,0,1,1,0,1
2pwiz,0,0,1,1,0,1,1,0,1
2q08n,0,0,1,1,0,1,1,0,1
2q2ll,0,0,0,1,0,0,1,0,1
2q6qi,0,0,1,1,0,1,1,0,1
2qa5e,0,0,1,1,0,1,1,0,0
2qjmm,0,0,0,1,0,1,1,0,1
2r5xw,0,0,1,1,0,1,0,0,1
2r9ir,0,0,1,0,0,1,1,0,0
2rbmi,0,0,1,1,0,1,1,0,1
2rfh1,0,0,1,1,1,1,1,1,0
2rmv6,0,0,1,1,0,1,1,0,0
2rs7b,0,0,0,1,0,1,1,0,1
2ru96,0,0,1,1,0,0,1,0,1
2rv7z,0,0,1,1,0,1,1,0,0
2rwpd,0,0,1,1,0,1,1,1,1
2s0fu,0,0,1,1,0,1,1,1,1
2s2ha,0,0,1,1,0,1,1,0,1
2s9i5,0,0,1,1,0,1,1,0,1
2sf9c,0,0,0,1,0,1,1,0,1
2smnw,0,0,1,1,0,1,1,0,1
2sp1s,0,0,1,1,0,1,1,0,1
2sq9e,1,0,0,1,0,0,0,0,1
2sr8w,1,0,0,1,0,0,0,0,1
2srhx,0,0,0,1,0,1,0,0,1
2t06z,0,0,0,1,0,1,0,0,1
2t86y,0,0,1,1,1,1,1,0,1
2t9m4,0,0,0,1,0,0,1,0,1
2tse9,0,0,1,0,1,1,1,1,0
2tso7,0,0,1,0,0,1,1,0,0
2u6qe,0,1,1,1,0,1,1,0,1
2u8ew,0,0,1,0,0,1,1,0,0
2u9ky,0,0,1,1,0,1,1,0,1
2ufja,0,0,1,1,0,1,1,0,1
2uj1k,0,0,1,1,0,1,1,0,1
2uo1d,0,1,1,1,1,1,1,1,0
2ut5c,0,0,1,1,0,1,1,0,1
2uzp8,0,0,1,1,0,1,1,0,1
2vtfz,0,1,1,1,0,1,1,0,1
2vxcc,0,0,0,1,0,0,0,0,1
2w0il,0,0,1,1,0,1,1,0,1
2w3s8,0,1,1,1,0,1,1,0,0
2w9fc,0,0,1,1,0,1,1,0,1
2w9im,0,0,1,1,0,1,1,0,1
2wa83,0,1,1,0,0,1,1,0,0
2wbil,0,0,1,1,0,1,1,0,0
2wcdy,0,0,1,1,0,1,1,1,0
2wd4x,1,0,0,1,0,1,0,0,1
2xcg2,0,0,1,1,0,1,1,0,1
2xddl,0,0,1,0,0,1,1,0,0
2xl0h,0,1,1,1,1,1,1,0,0
2xu0t,0,0,1,1,0,1,1,0,1
2xw52,0,0,1,1,0,1,1,0,1
2y2rp,0,0,0,1,0,1,0,0,1
2yauf,0,1,1,1,1,1,1,0,1
2ybxd,0,1,0,1,0,1,1,0,1
2yeud,0,1,1,0,1,1,1,1,0
2yfj8,0,0,0,1,0,0,1,0,1
2yjze,0,1,1,1,1,1,1,1,1
2ykgp,0,0,1,1,0,0,1,0,1
2ymiz,0,1,1,1,1,1,1,0,0
2ymov,0,0,0,1,0,1,0,0,0
2ywgu,1,0,0,0,0,0,0,0,1
2yzg4,0,0,1,1,0,1,1,0,1
2zb85,0,0,0,1,0,1,1,0,1
2zhhk,0,0,1,1,1,1,1,0,0
2zkot,0,0,1,1,0,1,1,0,1
2zup2,0,1,1,1,0,0,0,0,1
2zxk3,0,0,1,1,0,1,1,0,1
30a4w,0,1,1,0,1,1,1,1,0
30cyu,0,0,1,1,0,1,1,0,1
30mrn,0,0,0,0,0,1,1,0,1
30qm8,0,1,1,1,0,1,1,0,0
30rgq,0,0,0,0,0,1,1,0,0
30sn8,0,1,1,0,1,1,1,1,0
312zd,0,0,1,1,0,1,1,0,0
31578,0,0,1,1,0,1,1,0,1
31f52,0,0,1,1,0,1,1,0,1
31ghu,0,0,1,1,0,1,1,0,0
31gux,0,0,1,1,0,1,1,0,1
31ikl,0,0,1,1,1,1,1,0,0
31jvz,0,0,1,1,0,1,1,0,1
31n0s,0,0,1,1,0,1,1,1,0
31qr1,0,0,1,0,0,1,1,1,1
31xwa,0,0,1,1,1,1,1,0,0
31y16,0,1,1,0,1,1,1,0,0
321ey,0,0,0,1,0,0,1,0,1
32m06,0,0,1,1,0,1,1,0,0
32my8,0,0,1,1,0,1,1,1,0
32rak,0,0,0,1,0,1,1,0,1
3312z,0,0,1,1,0,1,1,0,1
33cmf,0,0,0,0,0,0,1,0,1
33f85,0,0,0,1,0,1,1,0,1
33p3w,0,0,1,1,0,1,1,0,1
33pkk,0,0,0,0,0,0,1,0,1
344q5,0,0,1,1,0,1,1,0,1
346um,0,0,1,1,0,1,1,0,1
34d5s,0,0,1,1,0,1,1,0,0
34hdl,0,0,1,1,0,1,1,0,1
34i42,0,1,1,1,1,1,1,1,0
34kyx,0,0,0,1,0,1,1,0,1
34utl,0,0,0,1,0,0,0,0,1
34vp7,0,0,1,1,1,1,1,0,1
34w54,0,0,1,1,0,1,1,1,1
350m1,0,0,1,1,0,1,1,0,0
352iu,0,0,0,1,0,1,1,0,1
357kz,0,0,1,1,1,1,1,0,1
3580p,0,0,0,1,0,1,0,0,1
35dol,0,0,1,1,0,1,1,0,1
361ze,0,1,1,1,0,1,1,0,0
36btp,0,0,0,1,0,1,1,0,1
36gec,0,0,1,1,0,1,1,0,1
36rec,1,0,0,0,0,0,1,0,1
36uyl,0,0,1,1,1,1,1,0,1
370k3,0,0,1,1,0,1,1,0,1
374nr,0,0,1,1,0,1,1,0,1
376an,0,0,1,1,0,1,1,0,1
37b21,0,0,1,1,0,1,1,0,1
37biw,0,1,1,1,0,1,1,0,1
37if9,0,0,1,1,1,1,1,0,1
37k5h,0,0,0,1,0,1,0,0,1
380gw,0,0,1,1,0,1,1,0,1
383jc,0,0,1,1,0,1,1,0,1
3867q,0,0,1,1,0,1,1,0,0
388lp,0,0,1,1,0,1,1,0,1
389dd,0,0,1,1,1,1,1,0,1
38b73,0,0,1,0,1,1,1,0,0
38ije,0,1,1,1,1,1,1,1,0
38jfw,0,1,1,0,1,1,1,0,0
38lwf,0,0,1,0,0,1,1,0,0
394o5,0,0,1,1,0,1,1,0,0
39aji,1,0,0,1,0,0,0,0,1
39da0,0,0,1,1,0,1,1,0,1
39e4c,0,0,0,1,0,1,1,0,1
39gcr,0,0,1,1,0,1,1,0,1
39hup,0,0,1,1,1,1,1,1,1
39ie0,0,0,1,1,1,1,1,0,0
39sxz,0,1,1,1,1,1,1,0,1
3a4wc,0,0,1,1,0,1,1,1,1
3abm9,0,1,1,0,0,1,1,0,1
3acri,0,0,0,1,0,1,1,0,0
3aebl,0,0,1,1,0,1,1,0,1
3amll,0,0,0,0,0,0,1,0,1
3aonv,0,0,1,1,0,1,1,0,1
3aq9z,0,0,1,1,0,1,1,0,1
3az75,0,0,1,1,0,1,1,0,0
3b0bd,0,0,0,0,0,1,1,0,1
3b38w,0,0,1,1,0,1,1,0,1
3c1yc,0,0,0,0,0,1,1,0,1
3c9si,0,0,0,1,0,1,1,0,1
3clst,0,0,1,1,0,1,1,0,1
3cpeo,0,0,1,1,1,1,1,0,1
3d1cw,0,1,1,1,0,1,1,1,1
3d4ec,0,0,1,0,0,1,1,0,0
3d4yz,0,0,0,1,0,0,0,0,1
3d5es,0,0,1,0,0,1,1,0,0
3da1b,0,0,0,1,0,1,0,0,1
3dgri,0,0,1,1,1,1,1,0,1
3dng5,0,0,0,1,0,0,0,0,1
3dnyh,0,0,0,1,0,1,1,0,1
3dtq0,0,0,1,1,0,1,1,0,1
3e3ov,0,0,0,1,0,0,1,0,1
3e7aa,1,0,0,1,0,0,1,0,1
3eb5l,0,1,1,1,1,1,1,1,0
3ekst,0,0,1,1,0,1,1,0,1
3eoj5,1,0,0,1,0,0,0,0,1
3exi9,1,0,1,1,0,1,1,0,1
3exv5,0,0,1,0,0,1,1,0,1
3ey33,0,0,1,1,0,1,1,0,1
3f459,0,0,0,1,0,1,1,0,1
3f89e,0,1,1,0,0,1,1,1,1
3fkav,1,0,0,1,0,0,0,0,1
3fr95,0,1,1,1,1,1,1,0,0
3fswv,0,0,1,1,0,1,1,0,1
3g3lt,0,1,1,1,0,1,1,1,1
3g63s,0,0,1,1,0,1,1,0,1
3gatb,0,0,1,1,0,1,1,1,1
3gc11,0,0,1,0,1,1,1,0,0
3ggkj,0,0,1,0,0,1,1,0,1
3gjcv,0,0,1,1,0,1,1,0,1
3gke3,0,1,1,0,1,1,1,1,0
3h1mv,0,0,1,1,0,1,1,0,0
3h8zc,0,0,1,1,1,1,1,1,0
3hcbc,0,1,1,1,1,1,1,0,0
3hi0o,0,1,1,0,1,1,1,0,0
3hr0u,0,0,1,1,0,1,1,0,1
3hss1,0,0,1,1,0,1,1,0,1
3hx0z,0,1,1,1,1,1,1,1,0
3i0lb,1,0,0,1,0,1,0,0,1
3i26e,0,0,1,1,0,1,1,0,1
3i2or,0,0,1,1,0,1,1,0,1
3i7w0,0,0,1,1,0,1,1,0,0
3iajk,0,1,1,1,0,1,1,0,0
3iiuk,0,0,1,1,0,1,1,0,1
3imha,0,0,1,1,0,1,1,0,0
3ipkg,0,0,0,1,0,1,1,0,1
3iqxk,0,0,1,0,0,1,1,0,0
3irvx,0,1,1,1,1,1,1,0,0
3ivad,0,0,1,1,0,1,1,1,1
3iy7g,0,0,0,1,0,0,1,0,1
3iymv,0,0,0,1,0,1,1,0,1
3j75n,0,0,1,1,0,1,1,0,1
3j8ta,0,0,1,1,1,1,1,1,1
3jcil,0,0,0,0,0,0,0,0,1
3jd77,0,0,0,1,0,0,1,0,1
3jdn8,0,0,1,1,1,1,1,0,1
3jfq7,0,0,1,1,1,1,1,1,0
3jhog,0,0,1,1,0,1,1,0,1
3jhq1,0,0,1,0,1,1,1,0,0
3jj09,0,0,1,0,0,1,1,0,1
3jmrd,0,0,1,1,1,1,1,0,0
3k44j,0,1,1,1,0,1,1,0,0
3k73e,0,0,1,1,0,1,1,0,1
3k8b1,0,0,1,1,0,1,1,0,1
3kklx,0,0,0,1,0,1,1,0,1
3knwe,0,0,1,1,0,1,1,0,1
3kr31,0,0,1,1,0,1,1,0,1
3kvyt,0,1,1,0,1,1,1,1,0
3kw0t,0,1,1,1,1,1,1,0,0
3kwl4,0,0,1,1,0,1,1,1,0
3l16a,0,0,0,1,0,0,0,0,1
3lbq5,0,0,1,1,0,1,1,0,1
3lbrj,0,0,1,1,0,1,1,0,1
3lc50,0,0,1,1,0,1,1,0,0
3lfzc,0,0,1,1,0,1,1,0,1
3lnc9,0,0,1,1,0,1,1,0,1
3lq1n,0,0,1,1,0,1,1,0,1
3lskm,0,1,1,0,1,1,1,0,0
3m2tp,0,0,1,1,0,1,1,0,1
3mbpn,0,0,1,1,0,1,1,0,1
3mc0u,0,0,1,1,0,1,1,0,0
3mgm3,0,0,0,1,0,1,1,0,1
3mh6y,0,0,1,1,0,1,1,0,1
3mhez,1,0,0,1,0,0,0,0,1
3mi5u,0,0,1,1,0,1,1,0,1
3mlkv,0,0,1,1,0,1,1,0,1
3n1bz,0,0,1,1,0,1,1,0,1
3n1vw,0,1,1,1,1,1,1,1,0
3n3ay,1,0,1,1,0,1,1,0,1
3n3w3,0,0,1,1,0,1,1,0,1
3nkeq,0,0,1,1,0,1,1,0,1
3nogw,0,1,1,1,0,1,1,0,0
3npq7,0,0,0,0,0,0,1,0,1
3nw71,0,1,1,1,1,1,1,1,0
3o0k1,0,0,1,1,1,1,1,0,1
3odrn,0,1,1,0,1,1,1,1,0
3oebi,0,0,1,1,0,1,0,0,1
3ohep,0,0,1,1,1,1,1,0,1
3ojhw,0,0,1,1,0,1,1,0,1
3ok9v,0,0,1,1,1,1,1,0,1
3omvg,0,0,1,1,1,1,1,0,0
3onrh,0,1,1,0,1,1,1,0,1
3oyw2,0,0,1,1,0,1,1,0,0
3p0bb,0,1,1,1,0,1,1,0,1
3p3da,0,0,1,1,0,1,1,0,1
3p5w1,0,0,1,1,0,1,1,0,1
3pdhd,0,0,1,1,0,1,1,0,0
3pjvf,0,0,0,1,1,1,1,0,1
3pmcs,0,1,1,0,0,1,1,0,1
3pozb,0,0,1,0,0,1,1,0,0
3pvg0,0,0,1,1,1,1,1,0,0
3q1fz,0,1,1,1,0,1,1,0,1
3q1nt,0,0,0,0,0,1,0,0,1
3q2xo,0,0,1,1,0,1,1,0,1
3q5h7,0,0,1,1,0,1,1,0,1
3q8rd,0,0,1,1,1,1,1,0,0
3qash,0,0,1,1,0,1,1,0,1
3qdz1,0,1,1,1,1,1,1,0,1
3qvua,0,0,0,1,0,1,0,0,1
3qw0y,0,0,1,1,0,1,1,0,0
3r5iq,0,0,1,1,0,1,1,0,1
3rata,0,0,1,1,0,1,1,0,1
3re4h,0,0,1,1,1,1,1,0,1
3rea5,0,0,1,1,0,1,1,0,0
3rh85,0,1,1,1,0,1,1,1,0
3rqqs,0,0,0,1,0,1,1,0,0
3ru0h,0,1,1,1,1,1,1,1,1
3rxt6,0,0,0,1,0,1,1,0,1
3s322,0,1,1,1,1,1,1,1,0
3s33a,0,0,0,1,0,1,1,0,1
3s8ky,0,0,1,1,0,1,1,0,1
3s99t,0,1,1,0,0,1,1,0,1
3scb6,0,0,1,1,0,1,1,0,0
3sfye,0,0,0,1,0,1,0,0,1
3sgoc,0,0,1,1,0,1,1,0,1
3sh8x,0,0,1,0,0,1,1,0,1
3sixj,0,0,0,1,0,1,1,1,0
3sjqz,0,0,1,1,0,1,1,0,0
3snbw,0,0,1,0,0,0,1,0,1
3suu4,0,0,1,1,0,1,1,0,1
3t4ux,0,0,0,1,0,1,1,0,1
3ths5,0,0,0,1,0,1,0,0,1
3tkii,0,0,0,1,0,1,1,0,1
3tkvc,0,0,1,1,0,1,1,0,0
3tlno,0,0,1,1,0,1,1,0,1
3ttac,0,0,0,1,0,1,1,0,1
3ttkn,0,0,1,1,1,1,1,0,0
3tugl,0,0,1,1,0,1,1,0,1
3tv9h,0,0,0,1,0,0,1,0,1
3ty8o,0,0,0,1,1,1,1,0,1
3u1dr,0,0,1,0,0,1,1,0,0
3u2xp,0,0,1,1,0,1,1,0,1
3u7bv,0,1,1,1,1,1,1,1,0
3uady,0,1,1,1,1,1,1,0,0
3ucqw,0,0,1,1,0,1,1,0,1
3uj3x,0,0,1,1,0,1,1,0,0
3uojh,0,0,1,1,0,1,1,0,0
3uopw,0,1,1,1,0,1,1,0,0
3us2u,0,0,1,1,1,1,1,0,0
3us9s,0,0,0,1,0,1,1,0,1
3uzvp,0,0,1,1,0,1,1,0,1
3v1qr,0,0,1,1,0,1,1,1,0
3v9x5,1,0,0,1,0,0,0,0,1
3vfiz,0,0,1,1,1,1,1,1,0
3vjyi,0,0,0,1,0,1,1,0,0
3vrix,0,0,1,1,1,1,1,0,1
3vuja,0,0,1,1,0,1,1,0,1
3vv8j,0,0,1,1,0,1,1,0,0
3vvch,1,0,0,0,0,0,0,0,1
3w12v,0,0,1,1,0,1,1,0,1
3w7go,0,0,1,1,1,1,1,0,1
3wa7e,0,1,1,0,1,1,1,1,0
3wla7,0,0,0,1,0,1,1,0,1
3wt35,0,0,1,1,0,1,1,1,1
3wzpy,0,1,1,1,1,1,1,0,0
3x2p1,0,0,1,1,1,1,1,0,1
3x5vt,0,0,1,1,0,1,1,0,1
3xiqa,0,0,0,1,0,1,1,0,1
3xoea,0,0,0,1,0,1,1,0,1
3xsjo,0,0,1,1,0,1,1,0,1
3xxqo,0,0,1,1,0,1,1,0,1
3yksr,0,0,1,1,0,1,1,0,1
3yowd,0,0,1,0,0,1,1,0,1
3yp11,0,0,1,1,0,1,1,0,1
3ytl4,0,0,0,1,0,1,1,0,1
3ytpf,0,0,0,1,0,1,1,0,1
3yuoy,0,1,0,1,1,1,0,0,0
3yutj,0,1,0,1,0,1,1,0,1
3yw0r,0,0,0,0,0,1,1,0,1
3yz1o,0,0,1,1,0,1,1,0,1
3z35t,0,1,1,1,0,1,1,1,1
3zc30,0,0,0,1,0,1,1,0,1
3zhv1,0,0,0,1,0,0,0,0,1
3zo1q,0,1,1,1,1,1,1,0,0
3zxx3,0,0,1,0,0,0,1,0,1
3zyg8,1,0,0,0,0,0,0,0,1
4051c,0,0,1,1,0,1,1,0,1
405m5,0,1,1,1,1,1,1,1,1
40a5n,0,1,1,1,1,1,1,1,0
40b18,0,0,1,1,0,1,1,0,0
40k83,0,0,0,1,0,1,1,0,1
40m1h,0,0,1,1,0,1,1,0,1
413x5,0,0,1,1,1,1,1,0,0
4166n,0,0,1,1,0,1,1,0,0
4184t,0,0,1,1,0,1,1,0,1
41ceo,0,0,1,0,0,1,1,0,0
41ih3,0,0,1,1,0,1,1,0,1
41mcz,0,0,1,1,0,1,1,0,1
41nrc,0,0,1,1,0,1,1,0,0
41op5,0,0,0,0,0,1,1,0,1
41p7x,0,0,0,1,0,0,1,0,1
41p7y,0,0,1,1,0,1,1,0,1
41r1s,0,1,1,1,0,1,1,0,0
41rks,0,0,1,1,0,1,1,1,0
41u8h,0,0,1,0,0,1,1,0,1
41wl9,0,0,1,1,0,1,1,0,0
424fd,0,1,1,1,0,1,1,1,0
428qn,0,0,1,1,0,1,1,0,1
42chg,0,0,1,1,0,1,1,0,0
42kip,0,1,1,1,0,1,1,0,0
435hp,0,0,1,1,0,1,1,0,0
43cgr,0,0,1,1,1,1,1,0,1
43iah,0,0,0,1,0,1,1,0,1
43ndv,0,0,1,1,0,1,1,1,0
43q1l,0,0,0,1,0,1,1,0,1
43qbi,0,0,1,1,1,1,1,0,1
43raw,0,1,1,1,0,1,1,0,1
44040,0,0,0,1,0,1,1,0,1
44a2o,0,0,0,1,0,1,1,0,1
44kri,0,1,1,1,1,1,1,1,1
44ob3,0,0,1,1,0,1,1,0,1
44uar,0,1,1,1,0,1,1,1,0
44xvi,0,0,1,1,0,1,1,0,1
44yd1,0,0,1,1,1,1,1,0,1
456hu,0,0,0,1,0,1,1,0,1
4570i,0,0,1,1,0,1,1,0,1
45mki,0,0,0,0,0,1,1,0,1
45nqg,0,0,0,1,0,0,0,0,1
45p3a,0,0,1,1,0,0,1,0,1
45puk,0,0,1,0,0,1,1,0,0
45pxp,0,0,0,1,0,1,1,0,1
45wtd,0,0,1,1,0,1,1,0,0
46158,0,0,1,1,0,1,0,0,1
464if,0,0,1,1,0,1,1,0,0
466bp,0,0,1,1,0,1,1,0,1
4696o,0,0,1,1,0,1,1,0,1
46b4l,0,0,0,0,0,1,1,0,1
46b7v,0,0,0,1,0,0,0,0,1
46fnw,0,1,1,1,1,1,1,1,1
46gtt,0,0,1,1,1,1,1,0,0
46tfq,0,0,0,0,0,0,0,0,1
46vkz,0,1,1,1,1,1,1,1,0
4708h,0,0,1,1,0,1,1,0,1
4720r,1,0,0,1,0,0,0,0,1
47po7,0,1,1,0,1,1,1,0,0
47zm0,0,0,0,0,0,0,1,0,1
48gq7,0,0,1,1,0,1,1,0,0
48myl,0,1,1,1,1,1,1,1,0
48t5s,0,0,1,1,0,1,1,0,1
49dks,0,0,0,1,0,0,0,0,1
49ftu,0,1,1,1,0,1,1,0,0
49jdr,0,0,1,1,0,1,1,0,1
49mi6,0,0,1,1,0,1,1,0,0
49o0u,0,0,1,1,0,1,1,0,0
49pwu,0,1,1,1,1,1,1,0,0
49qfc,0,0,1,1,0,1,1,1,0
49uuw,0,0,1,1,0,1,1,0,1
49xmz,0,0,1,1,0,1,1,0,1
4a2th,0,0,1,1,0,1,1,0,1
4a2wx,0,0,1,1,0,1,1,0,1
4acgy,0,0,1,1,1,1,1,1,0
4aoto,0,0,1,1,0,1,1,0,1
4apr2,0,0,0,1,0,0,0,0,1
4arsh,0,0,1,1,0,1,1,0,1
4avli,0,0,0,0,0,1,1,0,1
4ayif,0,0,1,1,0,1,1,0,1
4b11u,0,0,1,1,0,1,1,0,1
4b82y,0,0,1,1,0,1,1,0,1
4bmig,0,0,1,1,0,1,1,0,0
4br7l,0,1,1,1,0,1,1,0,0
4brvi,0,0,0,1,0,1,1,0,1
4bs31,0,1,1,0,0,1,1,0,1
4bva5,0,0,1,1,0,1,1,0,1
4c7r1,0,0,1,1,0,1,1,0,1
4ce0o,0,1,1,0,0,1,1,0,1
4cf4i,0,0,1,1,0,1,1,0,1
4cvyx,0,0,0,1,0,1,0,0,1
4cy0n,0,0,1,1,0,1,1,0,1
4d8mm,0,0,1,1,0,1,1,0,1
